lot_id,die_attach_temp,bond_force,epoxy_volume,die_attach_void_percent,cure_temp,cure_time,cure_ramp_rate,mold_temp,mold_pressure,transfer_speed,vacuum_level,mold_void_count,pmc_temp,pmc_time,cooling_rate,warpage_mm,floor_life_hours,moisture_content,reflow_peak_temp,reflow_ramp_rate,time_above_liquidus,da_temp_zone,bond_force_zone,epoxy_volume_zone,da_void_zone,cure_temp_zone,cure_time_zone,cure_ramp_zone,mold_temp_zone,mold_pressure_zone,transfer_speed_zone,vacuum_zone,mold_void_zone,pmc_temp_zone,pmc_time_zone,cooling_zone,warpage_zone,floor_life_zone,moisture_zone,peak_temp_zone,reflow_ramp_zone,tal_zone,da_temp_risk,bond_force_risk,epoxy_volume_risk,da_void_risk,cure_temp_risk,cure_time_risk,cure_ramp_risk,mold_temp_risk,mold_pressure_risk,transfer_speed_risk,vacuum_risk,mold_void_risk,pmc_temp_risk,pmc_time_risk,cooling_risk,warpage_risk,floor_life_risk,moisture_risk,peak_temp_risk,reflow_ramp_risk,tal_risk,die_attach_score,die_attach_cure_score,moulding_score,pmc_score,reflow_score,die_attach_class,die_attach_cure_class,moulding_class,pmc_class,reflow_class,overall_risk,overall_class,danger_trigger_stage,final_action
LOT_0253,141.02,17.25,110.58,3.32,165.64,71.38,6.04,176.67,78.33,0.94,0.67,4,168.2,109.48,3.81,0.012,5.78,0.103,242.82,3.49,65.85,Warning,Warning,Danger,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Normal,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.325,0.15,0.1,0.1,Medium,Low,Low,Low,Low,0.206,Low,Die Attach,Immediate Hold / Halt
LOT_0254,151.13,18.03,97.92,0.0,163.24,57.09,5.81,176.34,70.41,1.22,0.54,3,169.94,80.68,4.33,0.118,0.0,0.169,242.96,2.7,125.8,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Warning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.325,0.2,0.1,Low,Low,Low,Low,Low,0.136,Low,None,Continue
LOT_0255,145.37,18.51,95.9,0.79,162.22,71.56,3.42,177.57,66.38,0.89,0.43,7,168.08,50.38,1.0,0.083,38.73,0.306,246.34,3.43,73.81,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Normal,Danger,Normal,Danger,Danger,Normal,Normal,Warning,Normal,Warning,Normal,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.175,0.475,0.4,0.2,Low,Low,Medium,Medium,Low,0.255,Low,Moulding,Immediate Hold / Halt
LOT_0256,155.37,15.1,92.76,0.0,162.8,59.31,5.17,175.37,72.58,0.96,0.2,6,167.87,81.2,6.38,0.0,0.0,0.086,244.46,2.85,112.19,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Danger,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.475,0.1,0.0,Low,Low,Medium,Low,Low,0.194,Low,Moulding,Immediate Hold / Halt
LOT_0257,165.43,13.25,104.87,1.77,160.31,50.7,3.64,185.11,86.74,1.0,0.77,0,160.69,50.8,2.95,0.093,26.47,0.272,233.71,3.14,97.19,Danger,Danger,Normal,Normal,Normal,Normal,Normal,Danger,Warning,Normal,Warning,Normal,Warning,Danger,Warning,Normal,Normal,Normal,Normal,Warning,Normal,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.375,0.4,0.1,Medium,Low,Medium,Medium,Low,0.259,Low,Die Attach,Immediate Hold / Halt
LOT_0258,154.4,14.32,102.49,0.0,161.82,68.02,5.14,169.89,80.05,0.69,0.73,1,177.83,80.52,3.21,0.019,45.03,0.144,250.16,2.19,30.72,Normal,Danger,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Danger,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.325,0.1,0.125,Low,Low,Low,Low,Low,0.168,Low,Die Attach,Immediate Hold / Halt
LOT_0259,146.58,16.46,100.27,0.0,172.41,58.63,4.73,178.94,87.71,1.0,0.35,0,165.2,78.89,4.16,0.052,40.51,0.158,244.54,3.45,100.25,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Normal,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.175,0.175,0.1,0.1,Low,Low,Low,Low,Low,0.13,Low,None,Continue
LOT_0260,149.64,18.19,94.93,0.6,160.67,71.33,4.67,166.9,94.15,1.06,0.22,1,170.78,120.68,2.34,0.158,57.59,0.156,242.78,1.67,83.9,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Warning,Danger,Normal,Warning,Normal,Normal,Danger,Warning,Warning,Warning,Normal,Normal,Normal,Normal,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.1,0.175,0.375,0.5,0.075,Low,Low,Medium,Medium,Low,0.234,Low,Moulding,Immediate Hold / Halt
LOT_0261,149.78,21.98,108.72,1.01,149.26,59.68,5.44,176.5,77.39,1.02,0.8,3,167.39,81.0,3.75,0.211,19.6,0.247,241.14,3.38,148.8,Normal,Normal,Warning,Normal,Danger,Normal,Normal,Normal,Normal,Normal,Danger,Warning,Normal,Normal,Normal,Danger,Normal,Normal,Normal,Warning,Warning,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.1,0.35,0.3,0.4,0.2,Low,Medium,Low,Medium,Low,0.258,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0262,152.7,20.25,100.29,0.0,170.96,62.01,5.64,170.73,76.92,0.92,0.7,1,184.58,97.76,2.09,0.07,8.36,0.0,257.8,3.06,106.0,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Normal,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.175,0.075,0.2,0.225,Low,Low,Low,Low,Low,0.131,Low,None,Continue
LOT_0263,150.99,15.85,96.13,7.37,156.59,22.02,4.66,174.15,81.08,1.15,0.63,3,178.37,62.66,4.76,0.13,0.0,0.025,239.03,1.97,112.6,Normal,Warning,Normal,Warning,Warning,Danger,Normal,Normal,Normal,Warning,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.525,0.225,0.4,0.0,Low,Medium,Low,Medium,Low,0.255,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0264,146.31,17.43,95.11,8.47,165.1,57.31,4.83,182.75,74.01,1.26,0.54,2,187.51,71.0,3.47,0.0,46.86,0.503,258.36,3.48,84.07,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Normal,Normal,Danger,Warning,Normal,Normal,Normal,Danger,Warning,Warning,Normal,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.3,0.0,0.275,0.3,0.425,Low,Low,Low,Low,Medium,0.28,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0265,147.81,14.99,116.29,5.88,161.06,79.92,3.54,177.44,78.62,1.13,0.49,0,170.53,108.88,3.96,0.142,0.0,0.246,240.0,3.1,90.94,Normal,Danger,Danger,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.6,0.175,0.075,0.3,0.1,Medium,Low,Low,Low,Low,0.235,Low,Die Attach,Immediate Hold / Halt
LOT_0266,154.14,23.26,105.53,5.09,157.01,59.96,4.2,172.94,77.0,0.8,0.11,0,171.35,65.73,4.02,0.232,48.55,0.497,248.13,3.43,68.28,Normal,Warning,Warning,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Danger,Normal,Normal,Warning,Normal,Danger,Warning,Warning,Normal,Warning,Normal,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.4,0.175,0.225,0.5,0.275,Medium,Low,Low,Medium,Low,0.306,Low,Moulding,Immediate Hold / Halt
LOT_0267,146.13,11.78,109.49,10.16,160.57,56.19,3.87,177.3,89.0,0.65,0.58,1,170.79,98.26,3.72,0.072,18.87,0.396,248.35,2.68,51.87,Normal,Danger,Warning,Danger,Normal,Normal,Normal,Normal,Warning,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7,0.0,0.25,0.0,0.1,High,Low,Low,Low,Low,0.228,Low,Die Attach,Immediate Hold / Halt
LOT_0268,147.73,22.7,100.3,6.64,179.13,75.58,5.14,171.93,59.57,0.97,0.43,3,168.92,84.23,1.33,0.005,35.44,0.507,244.22,2.76,118.57,Normal,Warning,Normal,Warning,Warning,Warning,Normal,Normal,Danger,Normal,Normal,Warning,Normal,Normal,Danger,Normal,Normal,Danger,Normal,Normal,Normal,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.35,0.35,0.2,0.2,Low,Medium,Medium,Low,Low,0.28,Low,Moulding,Immediate Hold / Halt
LOT_0269,145.13,21.1,94.08,7.46,166.21,64.48,3.83,179.24,96.68,0.8,0.43,3,175.5,79.93,-0.25,0.189,42.25,0.0,240.14,3.75,133.43,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Danger,Warning,Normal,Warning,Warning,Warning,Danger,Warning,Normal,Normal,Normal,Danger,Warning,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.3,0.0,0.425,0.6,0.3,Low,Low,Medium,Medium,Low,0.331,Medium,Moulding,Immediate Hold / Halt
LOT_0270,155.63,19.47,100.66,3.48,174.03,46.86,3.79,181.06,79.65,1.28,0.37,2,163.54,90.13,1.78,0.041,0.0,0.354,250.73,1.12,130.02,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Warning,Normal,Danger,Normal,Normal,Warning,Warning,Normal,Warning,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.1,0.35,0.25,0.3,0.325,Low,Medium,Low,Low,Low,0.261,Low,Post-Mould Cure,Immediate Hold / Halt
LOT_0271,164.98,20.14,94.87,15.3,154.45,60.3,5.27,183.07,82.88,0.9,0.31,1,162.95,90.86,3.15,0.0,54.12,0.175,234.85,2.37,92.05,Danger,Normal,Warning,Danger,Warning,Normal,Normal,Warning,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.175,0.175,0.1,0.075,High,Low,Low,Low,Low,0.244,Low,Die Attach,Immediate Hold / Halt
LOT_0272,139.52,20.99,91.62,10.84,169.19,54.0,3.88,174.37,84.9,0.99,0.46,2,165.77,83.82,0.87,0.158,31.17,0.134,260.19,2.57,58.92,Danger,Normal,Warning,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Danger,Warning,Normal,Normal,Danger,Normal,Normal,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.4,0.25,High,Low,Low,Medium,Low,0.263,Low,Die Attach,Immediate Hold / Halt
LOT_0273,155.14,21.19,103.16,2.3,168.6,56.07,5.83,163.57,76.53,1.34,0.35,0,166.86,68.13,0.69,0.062,27.26,0.242,243.84,2.53,120.69,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Danger,Normal,Danger,Warning,Normal,Normal,Warning,Danger,Normal,Normal,Normal,Normal,Normal,Warning,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.425,0.3,0.1,Low,Low,Medium,Low,Low,0.196,Low,Moulding,Immediate Hold / Halt
LOT_0274,148.86,18.28,97.75,6.32,176.3,50.58,5.15,177.03,72.06,1.0,0.21,0,172.57,83.09,4.3,0.079,0.57,0.243,235.14,3.61,49.32,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Danger,Normal,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.175,0.175,0.0,0.2,Low,Low,Low,Low,Low,0.16,Low,Solder Reflow,Immediate Hold / Halt
LOT_0275,148.83,16.87,104.56,2.67,160.85,72.8,5.04,178.1,72.15,0.72,0.52,1,174.39,88.56,4.31,0.0,69.32,0.225,250.58,1.83,99.24,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Normal,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.1,0.175,0.175,0.0,0.2,Low,Low,Low,Low,Low,0.14,Low,None,Continue
LOT_0276,142.18,21.36,97.15,4.12,170.58,41.51,3.97,177.74,96.79,0.97,0.62,2,183.6,58.55,4.14,0.0,0.0,0.295,246.12,2.27,86.81,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Danger,Normal,Normal,Normal,Warning,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.35,0.2,0.3,0.0,Low,Medium,Low,Low,Low,0.168,Low,Moulding,Immediate Hold / Halt
LOT_0277,168.59,19.23,104.08,1.4,167.36,56.43,4.38,185.91,89.42,1.03,0.04,1,188.92,85.85,5.65,0.195,29.26,0.124,225.52,3.05,65.56,Danger,Normal,Normal,Normal,Normal,Normal,Normal,Danger,Warning,Normal,Danger,Normal,Danger,Normal,Warning,Warning,Normal,Normal,Normal,Warning,Normal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.45,0.5,0.1,Low,Low,Medium,Medium,Low,0.253,Low,Die Attach,Immediate Hold / Halt
LOT_0278,151.06,16.25,97.88,4.13,167.15,43.28,6.8,171.42,66.6,0.98,0.51,2,179.53,85.74,3.82,0.0,43.69,0.278,241.64,0.98,133.33,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.325,0.1,0.1,0.1,Low,Low,Low,Low,Low,0.134,Low,None,Continue
LOT_0279,142.63,18.23,102.87,0.0,153.05,28.14,6.08,171.73,103.42,0.8,0.32,0,171.7,81.54,4.92,0.002,0.0,0.0,227.21,2.09,80.97,Warning,Normal,Normal,Normal,Warning,Danger,Warning,Normal,Danger,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.675,0.35,0.0,0.0,Low,High,Medium,Low,Low,0.209,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0280,146.21,23.73,109.82,2.66,150.65,51.5,4.1,171.06,74.42,0.87,0.42,0,171.46,96.49,2.63,0.182,0.48,0.007,248.05,1.85,99.64,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.175,0.175,0.3,0.0,Low,Low,Low,Low,Low,0.155,Low,None,Continue
LOT_0281,135.58,24.18,105.38,0.0,153.17,85.08,3.89,169.99,61.87,0.93,0.45,4,160.21,62.63,4.68,0.161,0.0,0.412,245.3,3.37,87.89,Danger,Warning,Warning,Normal,Warning,Warning,Normal,Warning,Danger,Normal,Normal,Warning,Warning,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Normal,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.4,0.35,0.45,0.4,0.2,Medium,Medium,Medium,Medium,Low,0.355,Medium,Die Attach,Immediate Hold / Halt
LOT_0282,134.87,19.54,108.48,0.43,161.9,57.36,0.65,185.03,72.79,1.1,0.48,6,172.84,85.77,2.66,0.144,0.0,0.347,236.21,3.5,94.84,Danger,Normal,Warning,Normal,Normal,Normal,Danger,Danger,Warning,Warning,Normal,Danger,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Danger,Normal,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.3,0.3,0.675,0.3,0.3,Low,Low,High,Low,Low,0.394,Medium,Die Attach,Immediate Hold / Halt
LOT_0283,153.86,20.25,85.98,0.56,170.38,62.5,6.77,177.42,72.27,0.84,0.52,0,181.71,97.95,5.84,0.0,53.87,0.585,234.43,3.12,90.03,Normal,Normal,Danger,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Danger,Normal,Warning,Normal,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.2,0.325,0.175,0.2,0.375,Low,Low,Low,Low,Medium,0.256,Low,Die Attach,Immediate Hold / Halt
LOT_0284,140.73,21.48,106.67,1.6,174.33,35.0,2.76,175.82,80.2,0.86,0.66,4,176.01,87.78,4.9,0.044,73.29,0.128,261.84,2.53,48.73,Warning,Normal,Warning,Normal,Warning,Danger,Warning,Normal,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Danger,Normal,Danger,Normal,Normal,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.675,0.225,0.1,0.4,Low,High,Low,Low,Medium,0.312,Low,Die Attach Cure,Immediate Hold / Halt
LOT_0285,158.21,20.38,106.81,8.9,167.7,51.12,6.46,175.0,85.49,0.57,0.59,0,181.57,101.22,4.36,0.119,0.04,0.493,260.93,2.81,137.71,Warning,Normal,Warning,Warning,Normal,Normal,Warning,Normal,Warning,Danger,Normal,Normal,Warning,Warning,Normal,Warning,Normal,Warning,Danger,Normal,Warning,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.4,0.15,0.25,0.4,0.45,Medium,Low,Low,Medium,Medium,0.338,Medium,Moulding,Immediate Hold / Halt
LOT_0286,146.59,17.61,100.33,5.74,161.85,68.07,5.46,169.01,84.15,1.17,0.53,5,161.48,98.42,2.24,0.0,8.86,0.109,240.62,2.33,115.11,Normal,Warning,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.325,0.2,0.0,Low,Low,Low,Low,Low,0.171,Low,None,Continue
LOT_0287,148.07,15.24,109.12,0.65,164.53,66.7,5.3,181.57,83.83,0.83,0.94,3,168.97,107.35,4.37,0.112,83.81,0.209,242.46,2.59,122.15,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Danger,Warning,Normal,Warning,Normal,Warning,Danger,Normal,Normal,Normal,Warning,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.2,0.0,0.475,0.3,0.25,Low,Low,Medium,Low,Low,0.266,Low,Moulding,Immediate Hold / Halt
LOT_0288,140.96,14.1,95.3,0.0,161.6,67.54,3.66,166.44,80.55,1.17,0.16,4,175.72,107.17,5.83,0.256,15.45,0.266,241.67,2.5,135.99,Warning,Danger,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Warning,Danger,Warning,Warning,Warning,Warning,Danger,Normal,Normal,Normal,Normal,Warning,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.475,0.7,0.1,Low,Low,Medium,High,Low,0.309,Low,Die Attach,Immediate Hold / Halt
LOT_0289,141.93,17.42,111.02,8.08,162.09,72.82,5.51,184.0,80.6,1.21,1.0,4,170.35,103.0,3.45,0.271,28.32,0.209,238.31,3.38,116.02,Warning,Warning,Danger,Warning,Normal,Warning,Normal,Warning,Normal,Warning,Danger,Warning,Normal,Warning,Normal,Danger,Normal,Normal,Normal,Warning,Normal,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.6,0.175,0.475,0.5,0.1,Medium,Low,Medium,Medium,Low,0.365,Medium,Die Attach,Immediate Hold / Halt
LOT_0290,147.02,21.73,87.93,4.74,168.62,85.61,3.84,167.33,72.84,0.73,0.77,7,172.24,111.98,4.2,0.072,16.01,0.203,232.62,2.71,88.79,Normal,Normal,Danger,Normal,Normal,Warning,Normal,Warning,Warning,Warning,Warning,Danger,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.175,0.65,0.1,0.0,Low,Low,Medium,Low,Low,0.244,Low,Die Attach,Immediate Hold / Halt
LOT_0291,154.47,20.28,98.7,0.52,165.58,71.07,3.28,175.52,81.86,0.86,0.38,3,162.07,96.3,2.66,0.165,80.11,0.121,249.27,1.92,121.23,Normal,Normal,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Warning,Warning,Danger,Normal,Normal,Normal,Warning,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.175,0.3,0.4,0.25,Low,Low,Low,Medium,Low,0.224,Low,Solder Reflow,Immediate Hold / Halt
LOT_0292,142.41,21.44,93.02,3.17,156.75,72.34,3.74,178.31,77.25,0.98,0.53,0,171.47,117.55,2.83,0.174,59.95,0.128,233.36,2.74,73.58,Warning,Normal,Warning,Normal,Warning,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Warning,Warning,Warning,Warning,Normal,Normal,Normal,Normal,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.35,0.0,0.4,0.075,Low,Medium,Low,Medium,Low,0.171,Low,None,Continue
LOT_0293,161.21,20.1,93.58,0.0,173.72,51.43,5.07,180.73,76.13,0.99,0.5,4,174.14,86.04,4.1,0.05,0.0,0.289,260.14,1.79,66.81,Danger,Normal,Warning,Normal,Warning,Normal,Normal,Warning,Normal,Normal,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Danger,Normal,Normal,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.175,0.25,0.0,0.25,Low,Low,Low,Low,Low,0.211,Low,Die Attach,Immediate Hold / Halt
LOT_0294,144.78,22.17,103.59,3.37,157.66,61.39,2.65,175.86,86.97,0.75,0.19,7,165.72,110.45,3.77,0.067,34.52,0.117,246.06,2.19,50.39,Warning,Warning,Normal,Normal,Warning,Normal,Warning,Normal,Warning,Warning,Danger,Danger,Normal,Warning,Normal,Normal,Normal,Normal,Normal,Normal,Normal,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.325,0.625,0.1,0.0,Low,Low,Medium,Low,Low,0.26,Low,Moulding,Immediate Hold / Halt
